PMID,Split,Number of Annotators,Aggregate,Has Human Subjects,Has Target Disease,Cohort Study or Clinical Trial,Has Quantitative Outcome Measure,Has Study Drug(s),Has Population Size,Has Comparator Group
8632299,Train,3,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0
16246962,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12891227,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
20191029,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0
30722716,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
12182262,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16887443,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27245340,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3284974,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
17071931,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8004366,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
15809366,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26833624,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19569975,Train,3,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0
11316108,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19928008,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30710731,Test,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
11704908,Validation,3,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0
3053668,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32847676,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19426894,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
9734550,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23407458,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10051728,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29523279,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19451466,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29522172,Train,3,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
17889627,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8512006,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
33229231,Train,3,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3497572,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26118704,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
20889171,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18288090,Train,3,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
32233817,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23883416,Validation,3,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
20545581,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18352997,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17332625,Test,3,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0
10665627,Train,3,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0
18294329,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0
30916845,Train,3,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
34503705,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
379471,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0
16807649,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
11128341,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22269117,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8488394,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
17029304,Train,3,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0
31428979,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
21220681,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22008315,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
15718288,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8673756,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6484553,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7594333,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10217668,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11757213,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2312774,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31138584,Train,3,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18024323,Train,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20842915,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15222407,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3556123,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17880330,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2454354,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12701671,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27026642,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10086723,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2201941,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32495058,Train,3,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21150235,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12499501,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11114960,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
26510933,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11827905,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
17619602,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7986772,Train,3,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0
19857406,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2613380,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23358607,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
14984396,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23712292,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31463933,Train,3,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
7195085,Train,3,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0
17572789,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11673585,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12392386,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30523381,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
32460818,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
31869437,Train,3,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
35861836,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8726412,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7803905,Train,3,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
18032895,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
11769882,Train,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
22215945,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2841053,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33831554,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11288822,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12390102,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8759656,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
361794,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8114058,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21478385,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9354207,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31851351,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34098392,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2891701,Train,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31842530,Train,3,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
16736890,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3184393,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20446083,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0
3813783,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
27707535,Validation,3,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0
19550126,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25313372,Train,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31733455,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4080,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26262927,Train,3,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7751882,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10852758,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26976877,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16326742,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
10102962,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27110020,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21281479,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
19593147,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29458185,Validation,3,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
16415711,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
24641213,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7699680,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
31282129,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
21933619,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20812493,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2565158,Test,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
23507424,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10770417,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6407812,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35871665,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
33124791,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15041504,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35947439,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8317411,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11783214,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28438043,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
24574212,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6225214,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
35292606,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
34417687,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
10182890,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
793848,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
11466189,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21107655,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28600189,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22840610,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
4055108,Test,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
6223651,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
341407,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
22519922,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6755768,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
24011636,Train,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11840450,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10889372,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11582731,Train,3,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1712662,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23013949,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25703492,Validation,3,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0
31416505,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35272069,Validation,3,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
27789660,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30934004,Test,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
28802808,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23852152,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2196520,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
10333987,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
958261,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
15166683,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2154086,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1341875,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
9530358,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12682621,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32513841,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16113803,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9753249,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2102134,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1433853,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3909118,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
9664993,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
11757712,Validation,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29197345,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
20645885,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
34869195,Train,3,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0
18240980,Validation,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
9753259,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20334446,Validation,3,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0
9486936,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3620286,Test,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
12548064,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16882279,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25531155,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
9111267,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1655338,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12172406,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3300241,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7203364,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
9164361,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23539727,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27703346,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
17032282,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7320203,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
24684345,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
29952104,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28710850,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15972272,Test,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0
17006997,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
27422406,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
29411268,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34054042,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
15974900,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12191747,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11326965,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28456685,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
21243547,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
352097,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
18768511,Train,3,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0
32945920,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10371111,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34704283,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1711943,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
24621405,Train,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11792923,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14579005,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
21121410,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
27749649,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7542471,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
30896628,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
21062311,Validation,3,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0
24266750,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2688231,Test,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31067545,Train,3,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0
35294778,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
27477337,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
33982795,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9489649,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
31382977,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17383146,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8037103,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
33439285,Test,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
30371316,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
21881565,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34274496,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1618482,Train,3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0
9403744,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
15877709,Test,3,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0
16351800,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34753814,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11030487,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19519820,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11712722,Test,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
15454738,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
30718038,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10426837,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10569329,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
18651344,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25143336,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
26432693,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
31987807,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3885579,Validation,3,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0
22948698,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18297973,Test,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
10212082,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9857664,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
9892520,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15378676,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
33348121,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
15910557,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20727331,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26426623,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1852141,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12700373,Train,3,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
31353479,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
12232448,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
23414662,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11436952,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
27645764,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
35318720,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
7735445,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9183129,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26446253,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
18589716,Train,3,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0
28538609,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25682548,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7585758,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
11383714,Train,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
24176223,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
21416219,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12390569,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7033770,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
16965205,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34252264,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2473363,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24001698,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
17897735,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35623812,Validation,3,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0
29960692,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30073735,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9570244,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25989180,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
11889940,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
11192138,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9663723,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21784392,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33136315,Train,3,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
17822345,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1832372,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
15213032,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27593227,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10445600,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27317801,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
348380,Test,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
3300171,Test,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
28768628,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9833044,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22653094,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9726735,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20640997,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12209503,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28864318,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
11249912,Validation,3,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0
6627821,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
12963641,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36167482,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9473261,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
23585513,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
4022581,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
321993,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0
10870743,Train,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9118039,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2649221,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
33589406,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2656541,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
336116,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9489907,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
11012477,Train,3,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
15639697,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24393169,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
18460708,Test,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30516760,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
16158447,Validation,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
24165884,Train,3,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0
9740606,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2979214,Validation,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
7857435,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20015102,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
